"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"상계2동 407-3 주변",1,서울특별시 노원구 노원로34길 16,서울특별시 노원구 상계동 407-3,37.6596224176,127.0654828273,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 393-22 주변",1,서울특별시 노원구 상계로17길 43,서울특별시 노원구 상계동 393-22,37.6594487690,127.0666613174,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 393-3 주변",1,서울특별시 노원구 상계로17길 41,서울특별시 노원구 상계동 393-3,37.6593657916,127.0668153733,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-392 주변",1,서울특별시 노원구 상계로9가길 47,서울특별시 노원구 상계동 389-392,37.6597218621,127.0680714047,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 387-58 주변",1,서울특별시 노원구 상계로24길 7-4,서울특별시 노원구 상계동 387-58,37.6580521417,127.0699556732,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 387-37 주변",1,서울특별시 노원구 상계로26길 6,서울특별시 노원구 상계동 387-37,37.6581671028,127.0705677581,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 373-23 주변",1,서울특별시 노원구 노원로 447,서울특별시 노원구 상계동 330-33,37.6563999453,127.0664863355,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 387-59 주변",1,서울특별시 노원구 상계로24길 7-6,서울특별시 노원구 상계동 387-59,37.6581133708,127.0700191949,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 436-11 주변",1,서울특별시 노원구 상계로9나길 25,서울특별시 노원구 상계동 436-11,37.6606737040,127.0673650766,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 169-159 주변",1,서울특별시 노원구 상계로23가길 18,서울특별시 노원구 상계동 169-159,37.6588665884,127.0700244354,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 189-3 주변",1,서울특별시 노원구 노원로26나길 38-6,서울특별시 노원구 상계동 189-3,37.6543546664,127.0696938272,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-638 주변",1,서울특별시 노원구 상계로27길 26,서울특별시 노원구 상계동 389-638,37.6596485834,127.0701203682,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-360 주변",1,서울특별시 노원구 상계로27길 19,서울특별시 노원구 상계동 389-360,37.6593206425,127.0700928604,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 330-26 주변",1,서울특별시 노원구 노원로 444,서울특별시 노원구 상계동 330-26,37.6562410055,127.0671344193,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-361 주변",1,서울특별시 노원구 상계로27길 15,서울특별시 노원구 상계동 389-361,37.6592340701,127.0702242426,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-680 주변",1,서울특별시 노원구 상계로27길 11,서울특별시 노원구 상계동 389-680,37.6591005925,127.0704462447,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-686 주변",1,서울특별시 노원구 상계로 147,서울특별시 노원구 상계동 389-686,37.6587976511,127.0707995481,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 387-179 주변",1,서울특별시 노원구 상계로12길 53-4,서울특별시 노원구 상계동 387-179,37.6560193201,127.0703028094,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 393-36 주변",1,서울특별시 노원구 상계로9가길 17-7,서울특별시 노원구 상계동 393-9,37.6591062293,127.0669556705,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-384 주변",1,서울특별시 노원구 상계로9가길 49,서울특별시 노원구 상계동 389-384,37.6598119341,127.0681168196,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 429-11 주변",1,서울특별시 노원구 한글비석로47길 78-17,서울특별시 노원구 상계동 429-11,37.6606454762,127.0662997224,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 397-14 주변",1,서울특별시 노원구 상계로9길 23-10,서울특별시 노원구 상계동 397-14,37.6583824200,127.0659259894,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 349-16 주변",1,서울특별시 노원구 상계로 85,서울특별시 노원구 상계동 349-16,37.6570604246,127.0647598149,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-356 주변",1,서울특별시 노원구 상계로27길 12,서울특별시 노원구 상계동 389-356,37.6591544913,127.0707137558,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-361 주변",1,서울특별시 노원구 상계로27길 15,서울특별시 노원구 상계동 389-361,37.6592340701,127.0702242426,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-641 주변",1,서울특별시 노원구 상계로27길 32,서울특별시 노원구 상계동 389-641,37.6599586742,127.0698622634,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 324-5 주변",1,서울특별시 노원구 노해로85길 10-7,서울특별시 노원구 상계동 324-5,37.6561698318,127.0655251254,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 330-35 주변",1,서울특별시 노원구 노해로85길 10-65,서울특별시 노원구 상계동 330-35,37.6562161987,127.0663909777,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 330-29 주변",1,서울특별시 노원구 노해로85길 10-55,서울특별시 노원구 상계동 330-29,37.6564361884,127.0661237231,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-454 주변",1,서울특별시 노원구 상계로23길 26-12,서울특별시 노원구 상계동 389-454,37.6594871598,127.0688418418,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 348-4 주변",1,서울특별시 노원구 노해로85길 15-5,서울특별시 노원구 상계동 348-4,37.6563825640,127.0653439902,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 321-12 주변",1,서울특별시 노원구 노원로32길 19,서울특별시 노원구 상계동 321-12,37.6556744966,127.0683396903,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 387-184 주변",1,서울특별시 노원구 상계로12길 59-7,서울특별시 노원구 상계동 387-184,37.6560840447,127.0705476544,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 187-3 주변",1,서울특별시 노원구 상계로12길 54,서울특별시 노원구 상계동 187-3,37.6557961245,127.0698855613,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 노원현대아파트 주변",1,서울특별시 노원구 상계로3길 50,서울특별시 노원구 상계동 359,37.6588774980,127.0634830290,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 한글비석로47길90 주변",1,서울특별시 노원구 한글비석로47길 90,서울특별시 노원구 상계동 407-4,37.6602346009,127.0663492231,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 602-9 주변",1,서울특별시 노원구 상계로1길 14-31,서울특별시 노원구 상계동 602-9,37.6572348510,127.0620854335,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 387-125 주변",1,서울특별시 노원구 상계로18길 35-4,서울특별시 노원구 상계동 387-125,37.6569383348,127.0702810105,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-416 주변",1,서울특별시 노원구 상계로19길 38,서울특별시 노원구 상계동 389-416,37.6594736154,127.0673322595,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 340-6 주변",1,서울특별시 노원구 노해로83길 21,서울특별시 노원구 상계동 340-6,37.6561814675,127.0640246986,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 194-27 주변",1,서울특별시 노원구 노원로26가길 12-3,서울특별시 노원구 상계동 194-27,37.6531867089,127.0701732188,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 406-5 주변",1,서울특별시 노원구 상계로23길 57-8,서울특별시 노원구 상계동 406-5,37.6601155539,127.0665576481,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 434-45 주변",1,서울특별시 노원구 한글비석로47길 71,서울특별시 노원구 상계동 434-45,37.6609119468,127.0666898257,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 404-18 주변",1,서울특별시 노원구 상계로23길 57-19,서울특별시 노원구 상계동 404-18,37.6597549769,127.0668837209,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 332-1 주변",1,서울특별시 노원구 노해로81길 22-26,서울특별시 노원구 상계동 332-1,37.6558967794,127.0639836569,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 184-20 주변",1,서울특별시 노원구 노원로28길 67,서울특별시 노원구 상계동 184-20,37.6548369720,127.0707368589,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 366-15 주변",1,서울특별시 노원구 상계로 97-5,서울특별시 노원구 상계동 366-15,37.6572184179,127.0658070995,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 389-491 주변",1,서울특별시 노원구 상계로 131,서울특별시 노원구 상계동 389-491,37.6583661536,127.0691581290,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 404-16 주변",1,서울특별시 노원구 상계로17길 52,서울특별시 노원구 상계동 404-16,37.6598127987,127.0666027105,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계2동 602-2 주변",1,서울특별시 노원구 상계로3길 15,서울특별시 노원구 상계동 602-2,37.6568780146,127.0621757981,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로 822 주변",1,서울특별시 노원구 덕릉로 822,서울특별시 노원구 상계동 76-22,37.6698515011,127.0810384666,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 상계로33길49-21 주변",1,서울특별시 노원구 상계로33길 49-21,서울특별시 노원구 상계동 58-50,37.6715307487,127.0758896964,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계1동  5-2 주변",1,서울특별시 노원구 덕릉로141나길 28-4,서울특별시 노원구 상계동 5-2,37.6753311297,127.0838012236,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동   수락산로55(옆) 주변",1,서울특별시 노원구 수락산로 55,서울특별시 노원구 상계동 136-4,37.6667983391,127.0708388830,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로124길46-4 주변",1,서울특별시 노원구 덕릉로124길 46-4,서울특별시 노원구 상계동 73-2,37.6689240440,127.0828373834,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로124길44 주변",1,서울특별시 노원구 덕릉로124길 44,서울특별시 노원구 상계동 73-2,37.6690177459,127.0828374876,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로131가길 7-7 주변",1,서울특별시 노원구 덕릉로131가길 7-7,서울특별시 노원구 상계동 5-15,37.6734040798,127.0823164091,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로124길19-12 주변",1,서울특별시 노원구 덕릉로124길 19-12,서울특별시 노원구 상계동 72-117,37.6697608805,127.0817955240,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로115가길47 주변",1,서울특별시 노원구 덕릉로115가길 47,서울특별시 노원구 상계동 101-163,37.6684544406,127.0791826281,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로123길30-5 주변",1,서울특별시 노원구 덕릉로123길 30-5,서울특별시 노원구 상계동 65-36,37.6701410435,127.0792297589,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로777 주변",1,서울특별시 노원구 덕릉로 777,서울특별시 노원구 상계동 99-2,37.6666712443,127.0780654483,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로137길19-3 주변",1,서울특별시 노원구 덕릉로137길 19-3,서울특별시 노원구 상계동 5-16,37.6740159647,127.0834279461,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로124길32 주변",1,서울특별시 노원구 덕릉로124길 32,서울특별시 노원구 상계동 72-144,37.6691263011,127.0822119398,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로129길85-12 주변",1,서울특별시 노원구 덕릉로129길 85-12,서울특별시 노원구 상계동 9-1,37.6749088314,127.0795204817,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로134길7 주변",1,서울특별시 노원구 덕릉로134길 7,서울특별시 노원구 상계동 37-1,37.6731721075,127.0841887260,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로875-21 주변",1,서울특별시 노원구 덕릉로 875-21,서울특별시 노원구 상계동 5-12,37.6737668116,127.0841077839,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로123길45-14 주변",1,서울특별시 노원구 덕릉로123길 45-14,서울특별시 노원구 상계동 65-36,37.6693049986,127.0791336595,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로131길51-14 주변",1,서울특별시 노원구 덕릉로131길 51-14,서울특별시 노원구 상계동 6-41,37.6747410179,127.0824811162,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로129길53-8 주변",1,서울특별시 노원구 덕릉로129길 53-8,서울특별시 노원구 상계동 111-380,37.6729476406,127.0804932121,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로137길17-1 주변",1,서울특별시 노원구 덕릉로137길 17-1,서울특별시 노원구 상계동 5-16,37.6739654329,127.0835367085,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 상계로35길71 주변",1,서울특별시 노원구 상계로35길 71,서울특별시 노원구 상계동 58-50,37.6731761856,127.0782672278,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로126가길76-17 주변",1,서울특별시 노원구 덕릉로126가길 76-17,서울특별시 노원구 상계동 산 161-13,37.6708211157,127.0859044303,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로130가길20 주변",1,서울특별시 노원구 덕릉로130가길 20,서울특별시 노원구 상계동 산 161-13,37.6720600885,127.0869622823,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로139길44 주변",1,서울특별시 노원구 덕릉로139길 44,서울특별시 노원구 상계동 6-3,37.6754323124,127.0834159293,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로143길4  주변",1,서울특별시 노원구 덕릉로143길 4,서울특별시 노원구 상계동 37-25,37.6746342849,127.0855959689,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로139길24 주변",1,서울특별시 노원구 덕릉로139길 24,서울특별시 노원구 상계동 5-11,37.6746644250,127.0837732688,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계3.4동 덕릉로131길29-22 주변",1,서울특별시 노원구 덕릉로131길 29-22,서울특별시 노원구 상계동 산 154-33,37.6744026639,127.0818867680,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 455 주변",1,서울특별시 노원구 한글비석로 460,서울특별시 노원구 상계동 455,37.6644400251,127.0669785954,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 454 주변",1,서울특별시 노원구 한글비석로48길 8,서울특별시 노원구 상계동 454,37.6646128171,127.0673233008,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 459-6 주변",1,서울특별시 노원구 한글비석로46가길 42,서울특별시 노원구 상계동 459-6,37.6657880226,127.0667485917,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 456-147 주변",1,서울특별시 노원구 한글비석로50길 22,서울특별시 노원구 상계동 456-147,37.6653554262,127.0669703507,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 456-121 주변",1,서울특별시 노원구 한글비석로50길 24,서울특별시 노원구 상계동 456-121,37.6655139987,127.0669704932,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 456-151 주변",1,서울특별시 노원구 한글비석로50길 12,서울특별시 노원구 상계동 456-151,37.6649410216,127.0668883741,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 456-154 주변",1,서울특별시 노원구 한글비석로50길 4,서울특별시 노원구 상계동 456-154,37.6646167021,127.0668291468,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 168-2 주변",1,서울특별시 노원구 한글비석로 426-55,서울특별시 노원구 상계동 168-2,37.6629824407,127.0697381604,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 459-8 주변",1,서울특별시 노원구 한글비석로46가길 36-5,서울특별시 노원구 상계동 459-8,37.6659141239,127.0668121755,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 461 주변",1,서울특별시 노원구 한글비석로46가길 36-14,서울특별시 노원구 상계동 461,37.6661807574,127.0669121548,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 461 주변",1,서울특별시 노원구 한글비석로46가길 36-14,서울특별시 노원구 상계동 461,37.6661807574,127.0669121548,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 451-11 주변",1,서울특별시 노원구 한글비석로48길 28,서울특별시 노원구 상계동 451-11,37.6654236554,127.0674011045,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-70 주변",1,서울특별시 노원구 한글비석로46길 26,서울특별시 노원구 상계동 135-70,37.6646947857,127.0689191880,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 463 주변",1,서울특별시 노원구 한글비석로52길 54,서울특별시 노원구 상계동 463,37.6667250085,127.0668083687,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 463 주변",1,서울특별시 노원구 한글비석로52길 54,서울특별시 노원구 상계동 463,37.6667250085,127.0668083687,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 463 주변",1,서울특별시 노원구 한글비석로52길 54,서울특별시 노원구 상계동 463,37.6667250085,127.0668083687,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 389-190 주변",1,서울특별시 노원구 한글비석로31가길 8,서울특별시 노원구 상계동 389-190,37.6608673938,127.0689609828,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 1270 주변",1,서울특별시 노원구 한글비석로46나길 10,서울특별시 노원구 상계동 1270,37.6671780455,127.0686494615,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 1270 주변",1,서울특별시 노원구 한글비석로46나길 10,서울특별시 노원구 상계동 1270,37.6671780455,127.0686494615,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-114 주변",1,서울특별시 노원구 한글비석로46나길 6,서울특별시 노원구 상계동 134-114,37.6669037711,127.0692929935,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 136-26 주변",1,서울특별시 노원구 한글비석로24라길 70-3,서울특별시 노원구 상계동 136-26,37.6653894534,127.0704249863,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 389-151 주변",1,서울특별시 노원구 한글비석로23길 8-16,서울특별시 노원구 상계동 389-1,37.6605817347,127.0705655103,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 169-455 주변",1,서울특별시 노원구 한글비석로 417,서울특별시 노원구 상계동 169-455,37.6616234363,127.0702854272,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-56 주변",1,서울특별시 노원구 한글비석로48길 25,서울특별시 노원구 상계동 135-56,37.6654489992,127.0671971151,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-80 주변",1,서울특별시 노원구 한글비석로46길 40,서울특별시 노원구 상계동 135-80,37.6652208388,127.0691236860,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 143-51 주변",1,서울특별시 노원구 한글비석로24다길 50-11,서울특별시 노원구 상계동 143-51,37.6641817401,127.0710902740,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 149-6 주변",1,서울특별시 노원구 한글비석로44길 23-8,서울특별시 노원구 상계동 149-6,37.6639593440,127.0693310579,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135 주변",1,서울특별시 노원구 한글비석로46가길 16,서울특별시 노원구 상계동 135,37.6658444232,127.0689429191,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135 주변",1,서울특별시 노원구 한글비석로46가길 16,서울특별시 노원구 상계동 135,37.6658444232,127.0689429191,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-80 주변",1,서울특별시 노원구 한글비석로46길 40,서울특별시 노원구 상계동 135-80,37.6652208388,127.0691236860,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-78 주변",1,서울특별시 노원구 한글비석로46길 44,서울특별시 노원구 상계동 135-78,37.6654766534,127.0692327299,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135 주변",1,서울특별시 노원구 한글비석로46가길 16,서울특별시 노원구 상계동 135,37.6658444232,127.0689429191,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-20 주변",1,서울특별시 노원구 한글비석로24라길 96,서울특별시 노원구 상계동 135-20,37.6660279599,127.0693919194,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-13 주변",1,서울특별시 노원구 한글비석로46길 69,서울특별시 노원구 상계동 135-13,37.6665577042,127.0694468166,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-39 주변",1,서울특별시 노원구 한글비석로46나길 2-4,서울특별시 노원구 상계동 134-38,37.6669216199,127.0695831666,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-39 주변",1,서울특별시 노원구 한글비석로46나길 2-4,서울특별시 노원구 상계동 134-38,37.6669216199,127.0695831666,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-42 주변",1,서울특별시 노원구 한글비석로46나길 2-3,서울특별시 노원구 상계동 134-41,37.6669361344,127.0694154334,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-35 주변",1,서울특별시 노원구 한글비석로46나길 2-10,서울특별시 노원구 상계동 134-35,37.6672892732,127.0694928355,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 156-156 주변",1,서울특별시 노원구 한글비석로24길 41,서울특별시 노원구 상계동 156-156,37.6625554910,127.0725348872,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 156-156 주변",1,서울특별시 노원구 한글비석로24길 41,서울특별시 노원구 상계동 156-156,37.6625554910,127.0725348872,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-20 주변",1,서울특별시 노원구 한글비석로46길 79-8,서울특별시 노원구 상계동 134-20,37.6673359930,127.0697150313,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-22 주변",1,서울특별시 노원구 한글비석로46길 79-4,서울특별시 노원구 상계동 134-22,37.6671341414,127.0697692470,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-33 주변",1,서울특별시 노원구 한글비석로46나길 2-16,서울특별시 노원구 상계동 134-33,37.6674767010,127.0694522067,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 134-120 주변",1,서울특별시 노원구 수락산로 65,서울특별시 노원구 상계동 134-120,37.6673755369,127.0698828161,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 451-21 주변",1,서울특별시 노원구 한글비석로46길 14,서울특별시 노원구 상계동 451-21,37.6641074418,127.0687554381,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 169-129 주변",1,서울특별시 노원구 한글비석로24길 27,서울특별시 노원구 상계동 169-129,37.6620800539,127.0720765511,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 451-21 주변",1,서울특별시 노원구 한글비석로46길 14,서울특별시 노원구 상계동 451-21,37.6641074418,127.0687554381,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 451-23 주변",1,서울특별시 노원구 한글비석로24가길 72-10,서울특별시 노원구 상계동 451-23,37.6644135366,127.0691637393,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-70 주변",1,서울특별시 노원구 한글비석로46길 26,서울특별시 노원구 상계동 135-70,37.6646947857,127.0689191880,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-105 주변",1,서울특별시 노원구 한글비석로24다길 82,서울특별시 노원구 상계동 135-105,37.6650838313,127.0692232978,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 169-197 주변",1,서울특별시 노원구 한글비석로24길 32,서울특별시 노원구 상계동 169-197,37.6621195250,127.0723576603,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-103 주변",1,서울특별시 노원구 한글비석로44가길 25,서울특별시 노원구 상계동 135-103,37.6651666496,127.0693457816,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 148-6 주변",1,서울특별시 노원구 한글비석로44가길 14-1,서울특별시 노원구 상계동 148-6,37.6650114082,127.0698080623,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 148-6 주변",1,서울특별시 노원구 한글비석로44가길 14-1,서울특별시 노원구 상계동 148-6,37.6650114082,127.0698080623,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 136-63 주변",1,서울특별시 노원구 한글비석로24라길 79,서울특별시 노원구 상계동 136-63,37.6654222149,127.0698764511,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-35 주변",1,서울특별시 노원구 한글비석로24라길 85,서울특별시 노원구 상계동 135-35,37.6655737110,127.0696544461,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-24 주변",1,서울특별시 노원구 한글비석로24라길 94-11,서울특별시 노원구 상계동 135-24,37.6663557349,127.0697005135,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 135-20 주변",1,서울특별시 노원구 한글비석로24라길 96,서울특별시 노원구 상계동 135-20,37.6660279599,127.0693919194,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 136-1 주변",1,서울특별시 노원구 한글비석로24라길 94-8,서울특별시 노원구 상계동 136-1,37.6661646896,127.0697638059,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 136-74 주변",1,서울특별시 노원구 한글비석로24바길 89-6,서울특별시 노원구 상계동 136-74,37.6662655457,127.0698545734,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 439-1 주변",1,서울특별시 노원구 한글비석로39길 16-4,서울특별시 노원구 상계동 439-1,37.6619197499,127.0689438228,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 136-79 주변",1,서울특별시 노원구 한글비석로24바길 89-8,서울특별시 노원구 상계동 136-79,37.6660240992,127.0698271453,,통신주,02-2116-4157,서울특별시 노원구청,2020-07-10
"상계5동 136-73 주변",1,서울특별시 노원구 한글비석로24바길 89-5,서울특별시 노원구 상계동 136-73,37.6661032618,127.0700357672,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
